"","Year","Month","Day","Lat","Lon","Depth","Bottom_temp","Bottom_sal","Bottom_DO","Surface_temp","Surface_sal","Surface_DO","pH","Data_source"
"11628",2012,6,1,29.12745,-83.050316,1.6,27.3,27.7,"5.8",26.8,26.4,5.9,8,"FWC"
"11629",2012,6,1,29.141766,-83.0208,0.4,27,27.6,"5.9",27,27.6,5.9,7.8,"FWC"
"11630",2012,6,1,29.141683,-83.015,0.8,27.8,29.2,"6.7",27.8,29.2,6.7,8,"FWC"
"11631",2012,6,1,29.167516,-82.997916,0.5,27.7,28.8,"6.2",27.8,28.9,6.4,7.8,"FWC"
"11632",2012,6,1,29.167583,-83.005516,0.6,27.5,26.8,"5.7",27.5,26.8,6,7.7,"FWC"
"11633",2012,6,1,29.168633,-83.0075,0.5,27.6,26.5,"6.1",27.6,26.5,6.2,7.8,"FWC"
"11634",2012,6,1,29.096066,-83.035266,1,27.8,32,"6.8",27.8,32,6.8,8.1,"FWC"
"11635",2012,6,1,29.12745,-83.031983,1.3,28.3,29.2,"7.6",28.3,29.2,7.6,8.1,"FWC"
"11636",2012,6,2,29.12885,-83.0496,0.9,26.4,28.1,"5.2",26.1,27.8,4.6,8,"FWC"
"11637",2012,6,2,29.127366,-83.05415,0.3,26.5,28.1,"5.9",26.5,28.1,5.9,8.1,"FWC"
"11638",2012,6,2,29.09685,-83.061916,0.2,27,31.3,"6.4",NA,NA,NA,8.2,"FWC"
"11639",2012,6,2,29.095833,-83.063683,0.2,27.1,31.4,"6.8",NA,NA,NA,8.2,"FWC"
"11640",2012,6,2,29.116566,-83.06945,0.6,26.9,29.9,"6.7",27,29.9,6.7,8.2,"FWC"
"11641",2012,6,2,29.1259,-83.07,1,27.2,30.3,"6.6",27.2,30.3,6.6,8.2,"FWC"
"11642",2012,6,2,29.155116,-83.064316,1.3,26.5,25.4,"6.2",26.8,23.8,6.7,8,"FWC"
"11643",2012,6,2,29.14775,-83.057316,1,27,27.1,"7.4",27,26.8,7.5,8.1,"FWC"
"11644",2012,6,3,29.19965,-83.079616,0.7,29,26.5,"6.1",29.1,26.4,6.2,7.7,"FWC"
"11645",2012,6,3,29.204,-83.07265,1.8,28.9,27.9,"4.6",29.1,27.5,5,7.8,"FWC"
"11646",2012,6,3,29.222033,-83.057316,0.9,29,24.1,"4.5",29.1,24.1,4.6,7.7,"FWC"
"11647",2012,6,3,29.23265,-83.064666,1.3,29.1,22.9,"5.8",29.3,20.2,6.6,7.8,"FWC"
"11648",2012,6,3,29.233116,-83.05385,0.7,29.6,23.4,"5.5",29.8,23.3,6.1,7.8,"FWC"
"11649",2012,6,3,29.238983,-83.058466,0.5,29.8,22.1,"6.1",29.8,22.1,6.1,7.7,"FWC"
"11650",2012,6,3,29.22555,-83.08495,0.7,29.9,20.6,"8",29.9,20.6,8,8,"FWC"
"11651",2012,6,3,29.235,-83.09435,1,29.7,18.8,"8.3",29.8,18,8.9,8.1,"FWC"
"11652",2012,6,3,29.24305,-83.073733,0.6,29.6,17.2,"6.7",29.6,17,6.7,7.8,"FWC"
"11653",2012,6,4,29.133983,-83.087166,0.5,25.9,32.1,"6.1",25.9,32.1,6.1,8.2,"FWC"
"11654",2012,6,4,29.1476,-83.071433,0.8,26.8,30.4,"6.7",26.8,30.4,6.7,8.2,"FWC"
"11655",2012,6,4,29.1464,-83.071483,0.7,27,30.8,"6.9",27,30.5,6.9,8.2,"FWC"
"11656",2012,6,4,29.155116,-83.05205,3.3,27,29.7,"6.9",27.1,29.6,7,8.2,"FWC"
"11657",2012,6,4,29.129783,-83.08155,2.8,26.6,32,"6.8",27.3,31.8,7.7,8.3,"FWC"
"11658",2012,6,4,29.079033,-83.073333,2.9,27.9,33.6,"8.1",28,33.4,8.1,8.3,"FWC"
"11659",2012,6,4,29.03935,-83.1027,6.8,27.5,34.4,"7.4",27.8,34.2,7.3,8.3,"FWC"
"11660",2012,6,4,29.109433,-83.154483,6,27.9,35,"7.6",28.2,34.9,7.7,8.3,"FWC"
"11661",2012,6,5,29.279816,-83.171783,0.7,26.6,22.8,"6.6",26.4,21.3,6.9,7.9,"FWC"
"11662",2012,6,5,29.254133,-83.164933,1,26.7,28.1,"7.3",26.7,28.1,7.3,8.2,"FWC"
"11663",2012,6,5,29.214116,-83.126716,1.1,27.5,32,"7.2",27.5,32,7.2,8.2,"FWC"
"11664",2012,6,5,29.214483,-83.204766,4,27.7,34.8,"6.9",27.8,34.7,7.1,8.1,"FWC"
"11665",2012,6,5,29.301283,-83.2105,4,27.3,30.7,"7",27.6,29.4,7.5,8.2,"FWC"
"11666",2012,6,5,29.336816,-83.235766,2.8,27.8,31.3,"7.3",27.7,31.2,7.4,8.2,"FWC"
"11667",2012,6,5,29.345216,-83.2199,3,27.6,29.9,"7.1",27.7,29.9,7.2,8.2,"FWC"
"11668",2012,6,5,29.316633,-83.188,2.2,27.8,29,"6.9",27.9,27.4,8.1,8.2,"FWC"
"11669",2012,6,6,29.3005,-83.161066,2.8,26.7,9.9,"4.7",27.2,2.4,6.1,7.8,"FWC"
"11670",2012,6,6,29.322183,-83.13185,3,27.6,0.2,"6.4",27.6,0.2,6.6,8.3,"FWC"
