"","Year","Month","Day","Lat","Lon","Depth","Bottom_temp","Bottom_sal","Bottom_DO","Surface_temp","Surface_sal","Surface_DO","pH","Data_source"
"12024",2012,12,1,29.1211,-83.00435,1.8,18.7,30.1,"5.9",18.7,30.1,6,8,"FWC"
"12025",2012,12,1,29.10895,-82.975616,1.9,18.7,30.1,"5.6",18.7,30.1,5.5,8,"FWC"
"12026",2012,12,1,29.082233,-82.988633,0.6,18.5,31.7,"6.2",18.5,31.7,6,8,"FWC"
"12027",2012,12,1,29.063533,-83.00745,0.7,18.8,31.9,"6.1",18.8,31.9,6,8.1,"FWC"
"12028",2012,12,1,29.043833,-82.987533,3.7,18,32.1,"5.4",18,32.1,5.3,8,"FWC"
"12029",2012,12,1,29.098766,-83.16435,5.5,18,34.2,"5.4",18.3,33.9,4.8,8.1,"FWC"
"12030",2012,12,1,29.173183,-83.17245,4.6,17.8,33,"5.4",19.1,32.7,5.2,8.1,"FWC"
"12031",2012,12,1,29.193416,-83.087633,0.5,20.3,29.1,"5.8",20.4,29.1,5.7,8.1,"FWC"
"12032",2012,12,1,29.200633,-83.092266,1.7,19.8,29.2,"5.6",20,29,5.3,8,"FWC"
"12033",2012,12,2,29.32925,-83.214,2,18.2,30.6,"6.3",18.9,27.5,5.4,8.1,"FWC"
"12034",2012,12,2,29.295666,-83.219133,3.2,17.6,32.4,"6",18.1,20.7,5.5,8,"FWC"
"12035",2012,12,2,29.2946,-83.18705,0.4,18.7,28.1,"7.2",18.8,28.1,7.2,8.2,"FWC"
"12036",2012,12,2,29.281016,-83.20585,2.6,17.6,32.5,"6.2",19.2,20.4,6,8,"FWC"
"12037",2012,12,2,29.2455,-83.23235,4.3,17.6,33.7,"5.7",18.9,30.2,5.4,8,"FWC"
"12038",2012,12,2,29.244183,-83.15625,0.7,19.4,22.3,"6.8",19.4,22.3,6.8,8.1,"FWC"
"12039",2012,12,2,29.262133,-83.185016,0.7,18.8,30.2,"7.3",19.2,19.5,7.3,8.1,"FWC"
"12040",2012,12,2,29.311133,-83.148416,0.3,20.4,0.5,"6.7",20.5,0.5,6.5,8.8,"FWC"
"12041",2012,12,3,29.29085,-83.16985,0.7,19.4,22.2,"5.7",19.6,9.2,5.8,7.8,"FWC"
"12042",2012,12,3,29.3641,-83.19025,0.6,19.8,27.7,"5.7",19.8,27.7,5.6,8,"FWC"
"12043",2012,12,3,29.361616,-83.1827,0.3,19.6,28.4,"4.9",19.6,28.4,4.9,7.8,"FWC"
"12044",2012,12,3,29.355,-83.164716,1.6,19.3,26.2,"4.5",19.5,26.2,4.5,7.7,"FWC"
"12045",2012,12,3,29.3422,-83.169833,0.2,20,24,"5.7",NA,NA,NA,7.8,"FWC"
"12046",2012,12,3,29.334366,-83.145916,0.2,19.9,13.9,"5.7",NA,NA,NA,7.9,"FWC"
"12047",2012,12,3,29.327516,-83.1555,0.3,20.3,10.9,"5.9",20.3,8.6,5.8,7.9,"FWC"
"12048",2012,12,3,29.304233,-83.172116,0.2,21.6,4.3,"7.3",NA,NA,NA,8.2,"FWC"
"12049",2012,12,4,29.288983,-83.148733,0.9,19.2,19.1,"9.7",19.1,19.1,9.8,8.4,"FWC"
"12050",2012,12,4,29.288616,-83.144483,0.4,19.2,19.8,"10.3",19.2,19.1,10.4,8.1,"FWC"
"12051",2012,12,4,29.256633,-83.0774,0.6,20.6,26.3,"8.1",20.4,25.8,8.1,7.8,"FWC"
"12052",2012,12,4,29.26105,-83.079133,0.3,21,26.3,"9",21,26.3,9,7.9,"FWC"
"12053",2012,12,4,29.25415,-83.07715,0.2,20.9,26.2,"9",NA,NA,NA,7.9,"FWC"
"12054",2012,12,4,29.264766,-83.08335,2,20.9,23.8,"8.6",NA,NA,NA,7.9,"FWC"
"12055",2012,12,4,29.271916,-83.099166,0.9,20.3,19,"9",20.4,16.7,9.3,7.8,"FWC"
"12056",2012,12,4,29.27755,-83.113916,0.2,20.6,7.1,"9.4",NA,NA,NA,8.2,"FWC"
"12057",2012,12,5,29.32085,-83.14415,3.8,20,1.8,"5.9",19.9,1.4,5.5,8.1,"FWC"
"12058",2012,12,5,29.289066,-83.1645,1.8,19.4,23,"4.3",19.7,5.9,6,7.5,"FWC"
"12059",2012,12,5,29.287416,-83.157616,3,19.3,20.6,"6.1",19.5,8.2,6.7,7.8,"FWC"
"12060",2012,12,5,29.315633,-83.143016,0.5,20,1.6,"5.7",20,1.6,5.7,8.4,"FWC"
"12061",2012,12,5,29.322783,-83.130816,0.5,19.7,0.5,"5.9",19.7,0.5,5.7,8.5,"FWC"
"12062",2012,12,5,29.3171,-83.112583,0.5,20.1,0.2,"7.4",20.1,0.2,7.3,8.5,"FWC"
"12063",2012,12,5,29.294366,-83.11,3.8,20.1,3,"6.8",20.1,1.4,7,7.7,"FWC"
"12064",2012,12,5,29.313766,-83.1191,5,20.2,0.2,"8.1",20.2,0.2,8,8.3,"FWC"
"12065",2012,12,6,29.158133,-83.021283,0.5,19,29.4,"6.8",19,29.4,7,7.7,"FWC"
"12066",2012,12,6,29.154116,-82.991883,1,19.5,29.3,"7.2",19.5,29.3,7.2,7.7,"FWC"
"12067",2012,12,6,29.167483,-82.99815,0.5,19.7,28.9,"6.2",19.7,28.9,6.4,7.6,"FWC"
"12068",2012,12,6,29.171816,-83.006983,0.2,19.5,29.4,"6.5",NA,NA,NA,7.6,"FWC"
"12069",2012,12,6,29.166883,-83.023966,0.2,19.7,29.4,"6.2",NA,NA,NA,7.6,"FWC"
"12070",2012,12,6,29.1644,-83.029316,0.5,19.3,29.4,"6.3",19.3,29.4,6.5,7.6,"FWC"
"12071",2012,12,6,29.1693,-83.037433,0.7,20,29.5,"6.9",20,29.5,6.9,7.6,"FWC"
"12072",2012,12,6,29.095583,-83.027083,2,19.4,31.7,"8",19.4,31.7,8.2,7.9,"FWC"
"12073",2012,12,6,29.137483,-83.024966,0.4,19.7,29.7,"6.9",19.7,29.7,7,7.7,"FWC"
"12074",2012,12,7,29.2337,-83.057,0.5,19.5,26.1,"5.3",19.5,26.1,5.4,7.7,"FWC"
"12075",2012,12,7,29.23065,-83.059383,0.7,19.6,26.3,"6",19.6,26.1,6.4,6,"FWC"
"12076",2012,12,7,29.233,-83.063016,1.4,19.8,26.6,"6.5",19.9,26.6,6.3,7.6,"FWC"
"12077",2012,12,7,29.240316,-83.0817,1,20.2,26,"7.5",20.2,25.9,7.3,7.6,"FWC"
"12078",2012,12,7,29.225533,-83.0838,1,20.4,29.5,"7.9",20.6,29.2,7.5,7.7,"FWC"
