Date,Trip,Month,Locality,Site,Bar,Station,Counter,Dist_Alng,Dist_frm,Direction,Live_Dead,Size,Count
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,D,67,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,D,26,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,D,39,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,D,25,1
5/24/2010,1,May,CR,N,3,CRN3, ,2,1.75,R,D, ,0
5/24/2010,1,May,CR,N,3,CRN3, ,31,0.75,L,D, ,0
5/24/2010,1,May,CR,N,3,CRN3, ,41,1.25,R,D, ,0
5/24/2010,1,May,CR,N,3,CRN3, ,11,1.75,L,D, ,0
5/24/2010,1,May,CR,N,3,CRN3, ,39,0.75,R,D,19,1
5/24/2010,1,May,CR,N,3,CRN3, ,39,0.75,R,D,23,1
5/24/2010,1,May,CR,N,3,CRN3, ,26,3, ,D, ,0
5/24/2010,1,May,CR,N,3,CRN3, ,6,2.5, ,D, ,0
5/24/2010,1,May,CR,N,3,CRN3, ,24,0.5, ,D, ,3
5/24/2010,1,May,CR,N,3,CRN3, ,52,2, ,D, ,0
5/24/2010,1,May,CR,N,3,CRN3, ,63,7, ,D, ,0
5/24/2010,1,May,CR,N,3,CRN3, ,107,3, ,D, ,0
5/24/2010,1,May,CR,N,3,CRN3, ,91,3.5, ,D, ,0
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,56,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,46,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,43,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,51,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,40,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,50,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,68,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,70,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,50,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,51,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,67,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,74,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,50,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,48,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,67,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,50,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,46,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,59,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,46,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,64,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,64,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,49,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,26,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,36,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,29,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,28,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,49,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,45,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,44,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,39,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,44,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,48,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,52,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,46,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,58,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,49,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,47,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,44,1
5/24/2010,1,May,CR,N,3,CRN3, ,5,2,L,Li,16,1
5/24/2010,1,May,CR,N,3,CRN3, ,2,1.75,R,Li,18,1
5/24/2010,1,May,CR,N,3,CRN3, ,2,1.75,R,Li,61,1
5/24/2010,1,May,CR,N,3,CRN3, ,2,1.75,R,Li,33,0
5/24/2010,1,May,CR,N,3,CRN3, ,31,0.75,L,Li,46,1
5/24/2010,1,May,CR,N,3,CRN3, ,31,0.75,L,Li,34,1
5/24/2010,1,May,CR,N,3,CRN3, ,31,0.75,L,Li,47,1
5/24/2010,1,May,CR,N,3,CRN3, ,41,1.25,R,Li, ,0
5/24/2010,1,May,CR,N,3,CRN3, ,11,1.75,L,Li,67,1
5/24/2010,1,May,CR,N,3,CRN3, ,11,1.75,L,Li,53,1
5/24/2010,1,May,CR,N,3,CRN3, ,11,1.75,L,Li,42,1
5/24/2010,1,May,CR,N,3,CRN3, ,11,1.75,L,Li,29,1
5/24/2010,1,May,CR,N,3,CRN3, ,39,0.75,R,Li,29,1
5/24/2010,1,May,CR,N,3,CRN3, ,39,0.75,R,Li,30,1
5/24/2010,1,May,CR,N,3,CRN3, ,26,3, ,Li, ,0
5/24/2010,1,May,CR,N,3,CRN3, ,6,2.5, ,Li, ,1
5/24/2010,1,May,CR,N,3,CRN3, ,24,0.5, ,Li, ,28
5/24/2010,1,May,CR,N,3,CRN3, ,52,2, ,Li, ,0
5/24/2010,1,May,CR,N,3,CRN3, ,63,7, ,Li, ,0
5/24/2010,1,May,CR,N,3,CRN3, ,107,3, ,Li, ,10
5/24/2010,1,May,CR,N,3,CRN3, ,91,3.5, ,Li, ,3
5/24/2010,1,May,CR,O,2,CRO2, ,11,4.5,L,D,63,1
5/24/2010,1,May,CR,O,2,CRO2, ,17,2,R,D, ,0
5/24/2010,1,May,CR,O,2,CRO2, ,15,5,L,D, ,0
5/24/2010,1,May,CR,O,2,CRO2, ,42,2.5,R,D, ,0
5/24/2010,1,May,CR,O,2,CRO2, ,40,4.75,L,D, ,0
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,D,25,1
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,D,32,1
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,D,19,1
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,D,35,1
5/24/2010,1,May,CR,O,2,CRO2, ,26,4.75,L,D,36,1
5/24/2010,1,May,CR,O,2,CRO2, ,60,0.75,R,D,51,1
5/24/2010,1,May,CR,O,2,CRO2, ,60,0.75,R,D,44,1
5/24/2010,1,May,CR,O,2,CRO2, ,29,4,R,D,34,1
5/24/2010,1,May,CR,O,2,CRO2, ,29,4,R,D,36,1
5/24/2010,1,May,CR,O,2,CRO2, ,82,2.75,L,D, ,2
5/24/2010,1,May,CR,O,2,CRO2, ,72,3.5,R,D, ,10
5/24/2010,1,May,CR,O,2,CRO2, ,11,4.5,L,Li, ,0
5/24/2010,1,May,CR,O,2,CRO2, ,17,2,R,Li, ,0
5/24/2010,1,May,CR,O,2,CRO2, ,15,5,L,Li,64.15,1
5/24/2010,1,May,CR,O,2,CRO2, ,15,5,L,Li,58.2,1
5/24/2010,1,May,CR,O,2,CRO2, ,42,2.5,R,Li,51,1
5/24/2010,1,May,CR,O,2,CRO2, ,42,2.5,R,Li,48.9,1
5/24/2010,1,May,CR,O,2,CRO2, ,42,2.5,R,Li,31.2,1
5/24/2010,1,May,CR,O,2,CRO2, ,42,2.5,R,Li,37.4,1
5/24/2010,1,May,CR,O,2,CRO2, ,42,2.5,R,Li,36.9,1
5/24/2010,1,May,CR,O,2,CRO2, ,42,2.5,R,Li,34,1
5/24/2010,1,May,CR,O,2,CRO2, ,42,2.5,R,Li,38,1
5/24/2010,1,May,CR,O,2,CRO2, ,42,2.5,R,Li,39,1
5/24/2010,1,May,CR,O,2,CRO2, ,42,2.5,R,Li,29,1
5/24/2010,1,May,CR,O,2,CRO2, ,42,2.5,R,Li,27,1
5/24/2010,1,May,CR,O,2,CRO2, ,40,4.75,L,Li, ,0
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,Li,36,1
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,Li,32,1
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,Li,30,1
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,Li,34,1
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,Li,35,1
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,Li,34,1
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,Li,37,1
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,Li,20,1
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,Li,32,1
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,Li,31,1
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,Li,36,1
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,Li,32,1
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,Li,32,1
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,Li,35,1
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,Li,33,1
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,Li,45,1
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,Li,40,1
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,Li,46,1
5/24/2010,1,May,CR,O,2,CRO2, ,78,4,R,Li,43,1
5/24/2010,1,May,CR,O,2,CRO2, ,26,4.75,L,Li, ,0
5/24/2010,1,May,CR,O,2,CRO2, ,60,0.75,R,Li,30,1
5/24/2010,1,May,CR,O,2,CRO2, ,60,0.75,R,Li,38,1
5/24/2010,1,May,CR,O,2,CRO2, ,60,0.75,R,Li,38,1
5/24/2010,1,May,CR,O,2,CRO2, ,60,0.75,R,Li,32,1
5/24/2010,1,May,CR,O,2,CRO2, ,60,0.75,R,Li,49,1
5/24/2010,1,May,CR,O,2,CRO2, ,60,0.75,R,Li,40,1
5/24/2010,1,May,CR,O,2,CRO2, ,60,0.75,R,Li,39,1
5/24/2010,1,May,CR,O,2,CRO2, ,60,0.75,R,Li,48,1
5/24/2010,1,May,CR,O,2,CRO2, ,29,4,R,Li,37,1
5/24/2010,1,May,CR,O,2,CRO2, ,29,4,R,Li,25,1
5/24/2010,1,May,CR,O,2,CRO2, ,82,2.75,L,Li, ,8
5/24/2010,1,May,CR,O,2,CRO2, ,72,3.5,R,Li, ,39
5/26/2010,1,May,LC,O,3,LCO3, ,17,4.5,L,D, ,0
5/26/2010,1,May,LC,O,3,LCO3, ,21,1.25,R,D, ,0
5/26/2010,1,May,LC,O,3,LCO3, ,17,1.75,L,D, ,0
5/26/2010,1,May,LC,O,3,LCO3, ,7,3.5,R,D, ,0
5/26/2010,1,May,LC,O,3,LCO3, ,20,1.25,R,D, ,0
5/26/2010,1,May,LC,O,3,LCO3, ,2,2.25,R,D,63,1
5/26/2010,1,May,LC,O,3,LCO3, ,2,2.25,R,D,76,1
5/26/2010,1,May,LC,O,3,LCO3, ,6,2.75,L,D,39,1
5/26/2010,1,May,LC,O,3,LCO3, ,4,4,L,D,50,1
5/26/2010,1,May,LC,O,3,LCO3, ,4,4,L,D,27,1
5/26/2010,1,May,LC,O,3,LCO3, ,4,4,L,D,38,1
5/26/2010,1,May,LC,O,3,LCO3, ,4,4,L,D,50,1
5/26/2010,1,May,LC,O,3,LCO3, ,4,4,L,D,49,1
5/26/2010,1,May,LC,O,3,LCO3, ,4,4,L,D,63,1
5/26/2010,1,May,LC,O,3,LCO3, ,4,4,L,D,46,1
5/26/2010,1,May,LC,O,3,LCO3, ,4,4,L,D,41,1
5/26/2010,1,May,LC,O,3,LCO3, ,4,4,L,D,42,1
5/26/2010,1,May,LC,O,3,LCO3, ,4,4,L,D,31,1
5/26/2010,1,May,LC,O,3,LCO3, ,4,4,L,D,38,1
5/26/2010,1,May,LC,O,3,LCO3, ,4,4,L,D,32,1
5/26/2010,1,May,LC,O,3,LCO3, ,4,4,L,D,27,1
5/26/2010,1,May,LC,O,3,LCO3, ,13,2.25,R,D, ,0
5/26/2010,1,May,LC,O,3,LCO3, ,17,4.5,L,Li, ,0
5/26/2010,1,May,LC,O,3,LCO3, ,21,1.25,R,Li, ,0
5/26/2010,1,May,LC,O,3,LCO3, ,17,1.75,L,Li, ,0
5/26/2010,1,May,LC,O,3,LCO3, ,7,3.5,R,Li, ,0
5/26/2010,1,May,LC,O,3,LCO3, ,20,1.25,R,Li, ,0
5/26/2010,1,May,LC,O,3,LCO3, ,2,2.25,R,Li,81,1
5/26/2010,1,May,LC,O,3,LCO3, ,6,2.75,L,Li,70,1
5/26/2010,1,May,LC,O,3,LCO3, ,6,2.75,L,Li,92,1
5/26/2010,1,May,LC,O,3,LCO3, ,6,2.75,L,Li,42,1
5/26/2010,1,May,LC,O,3,LCO3, ,6,2.75,L,Li,31,1
5/26/2010,1,May,LC,O,3,LCO3, ,6,2.75,L,Li,38,1
5/26/2010,1,May,LC,O,3,LCO3, ,6,2.75,L,Li,34,1
5/26/2010,1,May,LC,O,3,LCO3, ,6,2.75,L,Li,46,1
5/26/2010,1,May,LC,O,3,LCO3, ,6,2.75,L,Li,33,1
5/26/2010,1,May,LC,O,3,LCO3, ,6,2.75,L,Li,63,1
5/26/2010,1,May,LC,O,3,LCO3, ,6,2.75,L,Li,27,1
5/26/2010,1,May,LC,O,3,LCO3, ,6,2.75,L,Li,20,1
5/26/2010,1,May,LC,O,3,LCO3, ,6,2.75,L,Li,27,1
5/26/2010,1,May,LC,O,3,LCO3, ,12,3.5,R,Li, ,0
5/26/2010,1,May,LC,O,3,LCO3, ,12,3.5,R,Li, ,0
5/26/2010,1,May,LC,O,3,LCO3, ,4,4,L,Li, ,0
5/26/2010,1,May,LC,O,3,LCO3, ,13,2.25,R,Li,39,1
5/26/2010,1,May,LC,O,3,LCO3, ,13,2.25,R,Li,33,1
5/26/2010,1,May,LC,O,3,LCO3, ,13,2.25,R,Li,32,1
5/26/2010,1,May,LC,O,3,LCO3, ,13,2.25,R,Li,29,1
5/26/2010,1,May,LC,O,3,LCO3, ,13,2.25,R,Li,28,1
5/26/2010,1,May,LC,O,3,LCO3, ,13,2.25,R,Li,32,1
7/9/2010,2,July,CK,O,2,CKO2, ,17,2,R,D,11.3,1
7/9/2010,2,July,CK,O,2,CKO2, ,19,3.75,L,D, ,0
7/9/2010,2,July,CK,O,2,CKO2, ,12,0.75,R,D,51.8,1
7/9/2010,2,July,CK,O,2,CKO2, ,12,0.75,R,D,52.7,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,D, ,0
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,D,34.5,1
7/9/2010,2,July,CK,O,2,CKO2, ,7,0.5,L,D, ,0
7/9/2010,2,July,CK,O,2,CKO2, ,5,4,R,D, ,0
7/9/2010,2,July,CK,O,2,CKO2, ,9,4,L,D, ,0
7/9/2010,2,July,CK,O,2,CKO2, ,7,4.25,R,D, ,1
7/9/2010,2,July,CK,O,2,CKO2, ,6,4.25,L,D, ,0
7/9/2010,2,July,CK,O,2,CKO2, ,21,3.5,L,Li, ,0
7/9/2010,2,July,CK,O,2,CKO2, ,21,3.5,L,Li, ,0
7/9/2010,2,July,CK,O,2,CKO2, ,17,2,R,Li,3.7,1
7/9/2010,2,July,CK,O,2,CKO2, ,17,2,R,Li,6.2,1
7/9/2010,2,July,CK,O,2,CKO2, ,17,2,R,Li,8.6,1
7/9/2010,2,July,CK,O,2,CKO2, ,17,2,R,Li,18,1
7/9/2010,2,July,CK,O,2,CKO2, ,17,2,R,Li,8.3,1
7/9/2010,2,July,CK,O,2,CKO2, ,17,2,R,Li,6.4,1
7/9/2010,2,July,CK,O,2,CKO2, ,17,2,R,Li,16.2,1
7/9/2010,2,July,CK,O,2,CKO2, ,17,2,R,Li,12.8,1
7/9/2010,2,July,CK,O,2,CKO2, ,17,2,R,Li,9.5,1
7/9/2010,2,July,CK,O,2,CKO2, ,17,2,R,Li,12.4,1
7/9/2010,2,July,CK,O,2,CKO2, ,19,3.75,L,Li,6.9,1
7/9/2010,2,July,CK,O,2,CKO2, ,19,3.75,L,Li,6.2,1
7/9/2010,2,July,CK,O,2,CKO2, ,19,3.75,L,Li,5.9,1
7/9/2010,2,July,CK,O,2,CKO2, ,19,3.75,L,Li,7.1,1
7/9/2010,2,July,CK,O,2,CKO2, ,19,3.75,L,Li,7.1,1
7/9/2010,2,July,CK,O,2,CKO2, ,19,3.75,L,Li,10.9,1
7/9/2010,2,July,CK,O,2,CKO2, ,19,3.75,L,Li,26.5,1
7/9/2010,2,July,CK,O,2,CKO2, ,19,3.75,L,Li,30.6,1
7/9/2010,2,July,CK,O,2,CKO2, ,19,3.75,L,Li,26.5,1
7/9/2010,2,July,CK,O,2,CKO2, ,12,0.75,R,Li,46.8,1
7/9/2010,2,July,CK,O,2,CKO2, ,12,0.75,R,Li,13.9,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,11.6,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,8.1,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,12.6,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,18.8,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,9.6,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,12.1,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,11.2,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,10.1,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,12.2,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,15,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,12.4,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,11.8,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,6.3,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,8.2,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,14,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,13.6,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,12.1,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,10,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,13.9,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,9.4,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,10,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,12.1,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,12,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,12.2,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,17.9,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,16.9,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,9.9,1
7/9/2010,2,July,CK,O,2,CKO2, ,28,4.75,R,Li,7.4,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,26.2,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,43.2,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,40.8,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,45.5,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,37.8,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,45.5,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,29.4,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,26.5,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,22.8,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,31.5,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,27.2,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,33.1,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,21.3,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,36.6,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,28.2,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,27.4,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,23.7,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,25.8,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,39.5,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,25.8,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,25,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,31.6,1
7/9/2010,2,July,CK,O,2,CKO2, ,16,0.5,L,Li,28.3,1
7/9/2010,2,July,CK,O,2,CKO2, ,7,0.5,L,Li, ,0
7/9/2010,2,July,CK,O,2,CKO2, ,5,4,R,Li, ,0
7/9/2010,2,July,CK,O,2,CKO2, ,9,4,L,Li, ,0
7/9/2010,2,July,CK,O,2,CKO2, ,7,4.25,R,Li, ,0
7/9/2010,2,July,CK,O,2,CKO2, ,6,4.25,L,Li, ,0
7/6/2010,2,July,CR,O,1,CRO1, ,6,5,R,D, ,0
7/6/2010,2,July,CR,O,1,CRO1, ,47,4,L,D, ,0
7/6/2010,2,July,CR,O,1,CRO1, ,2,1.25,R,D,54.5,1
7/6/2010,2,July,CR,O,1,CRO1, ,2,1.25,R,D,35.8,1
7/6/2010,2,July,CR,O,1,CRO1, ,4,3.5,L,D,54.1,1
7/6/2010,2,July,CR,O,1,CRO1, ,4,3.5,L,D,72.9,1
7/6/2010,2,July,CR,O,1,CRO1, ,4,3.5,L,D,89.9,1
7/6/2010,2,July,CR,O,1,CRO1, ,4,3.5,L,D,67.2,1
7/6/2010,2,July,CR,O,1,CRO1, ,4,3.5,L,D,51.1,1
7/6/2010,2,July,CR,O,1,CRO1, ,9,0.25,R,D, ,0
7/6/2010,2,July,CR,O,1,CRO1, ,27,0.25,L,D, ,0
7/6/2010,2,July,CR,O,1,CRO1, ,44,2.5,R,D, ,0
7/6/2010,2,July,CR,O,1,CRO1, ,33,3.75,L,D, ,0
7/6/2010,2,July,CR,O,1,CRO1, ,1,0.75,R,D,64,1
7/6/2010,2,July,CR,O,1,CRO1, ,1,0.75,R,D,65.4,1
7/6/2010,2,July,CR,O,1,CRO1, ,1,0.75,R,D,47.2,1
7/6/2010,2,July,CR,O,1,CRO1, ,1,0.75,R,D,60.5,1
7/6/2010,2,July,CR,O,1,CRO1, ,14,0.75,L,D, ,0
7/6/2010,2,July,CR,O,3,CRO3, ,20,4.5,R,D,63.7,1
7/6/2010,2,July,CR,O,3,CRO3, ,20,4.5,R,D,44.1,1
7/6/2010,2,July,CR,O,3,CRO3, ,20,4.5,R,D,40.2,1
7/6/2010,2,July,CR,O,3,CRO3, ,20,4.5,R,D,39.6,1
7/6/2010,2,July,CR,O,3,CRO3, ,14,5,L,D, ,0
7/6/2010,2,July,CR,O,3,CRO3, ,5,3.5,R,D, ,0
7/6/2010,2,July,CR,O,3,CRO3, ,1,1.25,L,D, ,0
7/6/2010,2,July,CR,O,3,CRO3, ,13,0.75,R,D, ,0
7/6/2010,2,July,CR,O,3,CRO3, ,7,1.75,L,D, ,0
7/6/2010,2,July,CR,O,3,CRO3, ,4,3.25,R,D, ,0
7/6/2010,2,July,CR,O,3,CRO3, ,7,0.5,L,D, ,0
7/6/2010,2,July,CR,O,3,CRO3, ,15,4.25,R,D, ,0
7/6/2010,2,July,CR,O,3,CRO3, ,0,4,L,D, ,0
7/6/2010,2,July,CR,O,1,CRO1, ,6,5,R,Li, ,0
7/6/2010,2,July,CR,O,1,CRO1, ,47,4,L,Li, ,0
7/6/2010,2,July,CR,O,1,CRO1, ,2,1.25,R,Li,31.4,1
7/6/2010,2,July,CR,O,1,CRO1, ,2,1.25,R,Li,21.1,1
7/6/2010,2,July,CR,O,1,CRO1, ,2,1.25,R,Li,34,1
7/6/2010,2,July,CR,O,1,CRO1, ,2,1.25,R,Li,38.6,1
7/6/2010,2,July,CR,O,1,CRO1, ,2,1.25,R,Li,90.1,1
7/6/2010,2,July,CR,O,1,CRO1, ,2,1.25,R,Li,70,1
7/6/2010,2,July,CR,O,1,CRO1, ,2,1.25,R,Li,110,1
7/6/2010,2,July,CR,O,1,CRO1, ,2,1.25,R,Li,55.2,1
7/6/2010,2,July,CR,O,1,CRO1, ,2,1.25,R,Li,76.6,1
7/6/2010,2,July,CR,O,1,CRO1, ,4,3.5,L,Li,55.2,1
7/6/2010,2,July,CR,O,1,CRO1, ,4,3.5,L,Li,58.1,1
7/6/2010,2,July,CR,O,1,CRO1, ,4,3.5,L,Li,67.9,1
7/6/2010,2,July,CR,O,1,CRO1, ,4,3.5,L,Li,45.7,1
7/6/2010,2,July,CR,O,1,CRO1, ,4,3.5,L,Li,56.5,1
7/6/2010,2,July,CR,O,1,CRO1, ,4,3.5,L,Li,60.5,1
7/6/2010,2,July,CR,O,1,CRO1, ,4,3.5,L,Li,65.9,1
7/6/2010,2,July,CR,O,1,CRO1, ,4,3.5,L,Li,39,1
7/6/2010,2,July,CR,O,1,CRO1, ,4,3.5,L,Li,33.3,1
7/6/2010,2,July,CR,O,1,CRO1, ,4,3.5,L,Li,20.5,1
7/6/2010,2,July,CR,O,1,CRO1, ,4,3.5,L,Li,49.5,1
7/6/2010,2,July,CR,O,1,CRO1, ,4,3.5,L,Li,62.9,1
7/6/2010,2,July,CR,O,1,CRO1, ,4,3.5,L,Li,41.2,1
7/6/2010,2,July,CR,O,1,CRO1, ,4,3.5,L,Li,63.8,1
7/6/2010,2,July,CR,O,1,CRO1, ,4,3.5,L,Li,66.1,1
7/6/2010,2,July,CR,O,1,CRO1, ,9,0.25,R,Li, ,0
7/6/2010,2,July,CR,O,1,CRO1, ,27,0.25,L,Li, ,0
7/6/2010,2,July,CR,O,1,CRO1, ,44,2.5,R,Li, ,0
7/6/2010,2,July,CR,O,1,CRO1, ,33,3.75,L,Li, ,0
7/6/2010,2,July,CR,O,1,CRO1, ,1,0.75,R,Li,53.5,1
7/6/2010,2,July,CR,O,1,CRO1, ,1,0.75,R,Li,58.1,1
7/6/2010,2,July,CR,O,1,CRO1, ,1,0.75,R,Li,50,1
7/6/2010,2,July,CR,O,1,CRO1, ,1,0.75,R,Li,57.7,1
7/6/2010,2,July,CR,O,1,CRO1, ,1,0.75,R,Li,65.7,1
7/6/2010,2,July,CR,O,1,CRO1, ,1,0.75,R,Li,24.8,1
7/6/2010,2,July,CR,O,1,CRO1, ,1,0.75,R,Li,41.2,1
7/6/2010,2,July,CR,O,1,CRO1, ,1,0.75,R,Li,33.8,1
7/6/2010,2,July,CR,O,1,CRO1, ,1,0.75,R,Li,62.3,1
7/6/2010,2,July,CR,O,1,CRO1, ,14,0.75,L,Li, ,0
7/6/2010,2,July,CR,O,3,CRO3, ,20,4.5,R,Li, ,0
7/6/2010,2,July,CR,O,3,CRO3, ,14,5,L,Li, ,0
