"","Year","Month","Day","Lat","Lon","Depth","Bottom_temp","Bottom_sal","Bottom_DO","Surface_temp","Surface_sal","Surface_DO","pH","Data_source"
"11760",2012,8,1,29.1394,-83.0227,0.5,27.7,22.7,"4.7",27.7,22.7,4.8,7.6,"FWC"
"11761",2012,8,1,29.164666,-82.959283,0.7,27.4,23.5,"4.2",27.3,23.1,4.3,7.5,"FWC"
"11762",2012,8,1,29.1567,-83.008733,1,27.5,21.6,"4.5",27.5,21.1,4.6,7.5,"FWC"
"11763",2012,8,1,29.124683,-83.024483,0.9,28,24.3,"5.1",28.1,24.3,5.1,7.6,"FWC"
"11764",2012,8,1,29.1182,-83.04075,1.2,28.7,23.9,"5.9",28.7,23.9,5.9,7.6,"FWC"
"11765",2012,8,1,29.1176,-83.040633,1,28.8,24.1,"5.9",28.8,24,5.9,5.9,"FWC"
"11766",2012,8,1,29.0973,-83.028166,1.1,28.7,26.8,"6.1",28.7,26.8,6.1,7.8,"FWC"
"11767",2012,8,2,29.102066,-83.062483,1,28.7,25.5,"6.2",28.8,25.4,6.5,7.7,"FWC"
"11768",2012,8,2,29.0957,-83.067516,0.2,28.4,25.9,"6.5",NA,NA,NA,7.5,"FWC"
"11769",2012,8,2,29.09645,-83.06185,0.6,28.7,26.1,"6.2",28.7,26.1,6.1,7.7,"FWC"
"11770",2012,8,2,29.126433,-83.075016,0.9,29,24.2,"5.4",29.1,23.9,5.5,7.8,"FWC"
"11771",2012,8,2,29.130766,-83.09305,0.8,29,25.4,"5.2",29,24.5,5.3,7.7,"FWC"
"11772",2012,8,2,29.145483,-83.070516,0.8,29.2,18.2,"6.2",29.2,18.2,6.2,7.7,"FWC"
"11773",2012,8,2,29.167483,-83.038,0.8,29.7,15.2,"5",29.8,15.2,5.4,7.6,"FWC"
"11774",2012,8,2,29.172316,-83.04565,1.4,29.3,12.1,"7.6",29.4,12.1,7.7,7.8,"FWC"
"11775",2012,8,3,29.121883,-83.0694,2.7,29.4,24.2,"5.6",29.5,23.9,6.2,7.8,"FWC"
"11776",2012,8,3,29.1208,-83.0853,0.2,29.5,24.9,"6.1",NA,NA,NA,7.9,"FWC"
"11777",2012,8,3,29.097983,-83.084466,0.6,29.3,27.3,"5.7",29.3,27.3,5.8,7.9,"FWC"
"11778",2012,8,3,29.08555,-83.08165,0.5,29.5,28.1,"7",29.5,28.1,7.1,8,"FWC"
"11779",2012,8,3,29.08745,-83.084183,2.4,29.3,27.6,"5.9",29.5,27.3,6.1,7.9,"FWC"
"11780",2012,8,3,29.0645,-83.096366,4.2,29.6,29.6,"5.9",30,27.7,6.6,7.9,"FWC"
"11781",2012,8,3,29.027916,-82.997933,4.6,29.6,30.3,"6.5",29.6,30.3,6.6,8,"FWC"
