"","Year","Month","Day","Lat","Lon","Depth","Bottom_temp","Bottom_sal","Bottom_DO","Surface_temp","Surface_sal","Surface_DO","pH","Data_source"
"11826",2012,9,1,29.31315,-83.163333,1.9,27.2,0.2,"4.5",27.2,0.2,4.5,7.4,"FWC"
"11827",2012,9,1,29.287416,-83.15755,2.6,27.2,0.5,"4.4",27.2,0.4,4.5,7.3,"FWC"
"11828",2012,9,1,29.295033,-83.185716,0.2,28.4,8.1,"5.3",NA,NA,NA,7.4,"FWC"
"11829",2012,9,1,29.28585,-83.205816,2.9,29.5,24.4,"4.2",29.4,23.6,6.1,7.8,"FWC"
"11830",2012,9,1,29.28585,-83.222166,3.4,29.8,27.3,"2.9",29.4,23.6,6.1,7.8,"FWC"
"11831",2012,9,1,29.23185,-83.179566,2.2,29.1,22.3,"5.6",29.2,21.5,6,7.8,"FWC"
"11832",2012,9,1,29.244533,-83.155416,0.2,29.7,17.6,"5.8",NA,NA,NA,7.8,"FWC"
"11833",2012,9,1,29.258716,-83.10885,0.4,29,5,"5",29,5,5,7.5,"FWC"
"11834",2012,9,1,29.2679,-83.106833,0.4,28.2,0.4,"4.7",28.2,0.4,4.7,7.5,"FWC"
"11835",2012,9,1,29.27355,-83.105283,0.8,29,0.9,"4.8",29,0.9,5,7.4,"FWC"
"11836",2012,9,2,29.32385,-83.138983,3,26.9,0.1,"4.6",26.9,0.1,4.8,7.3,"FWC"
"11837",2012,9,2,29.323333,-83.13355,3.5,26.9,0.1,"4.5",26.9,0.1,4.7,7.2,"FWC"
"11838",2012,9,2,29.312266,-83.119216,5.4,26.8,0.1,"4.5",26.8,0.1,4.9,7.2,"FWC"
"11839",2012,9,2,29.300416,-83.112833,0.5,26.9,0.2,"4.5",26.9,0.2,4.7,7.3,"FWC"
"11840",2012,9,2,29.316533,-83.114733,0.5,26.8,0.1,"4.6",26.8,0.1,5.2,7.4,"FWC"
"11841",2012,9,2,29.3167,-83.113983,0.7,26.8,0.1,"4.4",26.8,0.1,4.5,7.3,"FWC"
"11842",2012,9,2,29.331033,-83.100833,0.7,26.6,0.1,"4.6",26.7,0.1,4.8,7.3,"FWC"
"11843",2012,9,2,29.3254,-83.138683,0.2,26.9,0.2,"4.3",NA,NA,NA,7.3,"FWC"
