"","Year","Month","Day","Lat","Lon","Depth","Bottom_temp","Bottom_sal","Bottom_DO","Surface_temp","Surface_sal","Surface_DO","pH","Data_source"
"23410",1998,7,14,29.2995,-83.18833333,0.2,NA,NA,NA,29.8,15.2,5.8,8,"FDACS"
"23411",1998,7,14,29.36566667,-83.2,0.2,NA,NA,NA,28.8,19.2,4.5,7.7,"FDACS"
"23412",1998,7,14,29.3615,-83.18983333,0.2,NA,NA,NA,28.9,18.1,3.5,7.7,"FDACS"
"23413",1998,7,14,29.34766667,-83.182,0.2,NA,NA,NA,29.1,16.5,4,7.6,"FDACS"
"23414",1998,7,14,29.34016667,-83.1715,0.2,NA,NA,NA,19.5,15.3,3.9,7.7,"FDACS"
"23415",1998,7,14,29.23733333,-83.08233333,0.2,NA,NA,NA,30.1,10.8,4.7,8,"FDACS"
"23416",1998,7,14,29.27,-83.14333333,0.2,NA,NA,NA,30.1,10.8,5.8,8,"FDACS"
"23417",1998,7,14,29.2245,-83.0795,0.2,NA,NA,NA,30.4,12.9,5.8,7.9,"FDACS"
"23418",1998,7,14,29.2245,-83.07983333,0.2,NA,NA,NA,30.4,12.9,5.8,7.9,"FDACS"
"23419",1998,7,14,29.23066667,-83.07566667,0.2,NA,NA,NA,29.9,9.9,3.5,8,"FDACS"
"23420",1998,7,14,29.355,-83.17333333,0.3,28.9,14.9,"3.8",28.9,14.9,3.9,7.6,"FDACS"
"23421",1998,7,14,29.3445,-83.19233333,0.3,28.9,17.9,"4.3",28.9,17.8,4.4,7.6,"FDACS"
"23422",1998,7,14,29.32,-83.19166667,0.3,30.2,20.1,"4.4",30.4,19.9,4.8,8,"FDACS"
"23423",1998,7,14,29.23116667,-83.0855,0.3,30,12.9,"4.5",30.1,11.2,4.8,7.9,"FDACS"
"23424",1998,7,14,29.249,-83.1705,0.3,30.3,19.6,"7.6",30.4,17.2,9.2,7.7,"FDACS"
"23425",1998,7,14,29.2965,-83.19033333,0.3,30.1,22.4,"5.9",30.2,18.9,6.1,7.9,"FDACS"
"23426",1998,7,14,29.27666667,-83.10716667,0.3,29.2,5.1,"6.7",29.2,2.4,7.4,8.4,"FDACS"
"23427",1998,7,14,29.2745,-83.17333333,0.3,29.6,15.2,"5.5",29.5,11.7,6.3,7.5,"FDACS"
"23428",1998,7,14,29.34633333,-83.174,0.4,28.9,15.1,"3.9",28.9,15,4.1,7.6,"FDACS"
"23429",1998,7,14,29.34333333,-83.192,0.4,29.9,18.2,"5.1",29.8,17.5,5.6,7.9,"FDACS"
"23430",1998,7,14,29.2635,-83.171,0.4,29.5,12.6,"7.1",29.5,9.8,7.3,7.5,"FDACS"
"23431",1998,7,14,29.258,-83.11283333,0.4,29.3,16.5,"6.1",29.2,6.2,7,8.2,"FDACS"
"23432",1998,7,14,29.243,-83.0945,0.4,29.9,10,"6.3",29.9,9.4,6.4,8,"FDACS"
"23433",1998,7,14,29.24033333,-83.16333333,0.4,29.7,12.3,"8",29.7,12.3,8.1,8,"FDACS"
"23434",1998,7,14,29.329,-83.17383333,0.4,29.8,16.6,"4.4",29.7,16,4.6,7.5,"FDACS"
"23435",1998,7,14,29.31516667,-83.16333333,0.5,28.5,20.3,"5",28.1,5.8,5.5,7.7,"FDACS"
"23436",1998,7,14,29.34933333,-83.21066667,0.5,30.1,20.1,"6.8",30.1,19.5,7.4,7.8,"FDACS"
"23437",1998,7,14,29.36133333,-83.213,0.5,29.7,20.3,"6.7",29.6,20.2,6.7,7.7,"FDACS"
"23438",1998,7,14,29.13683333,-83.03066667,0.5,30.2,19.9,"6.6",30.2,19.9,6.6,7.8,"FDACS"
"23439",1998,7,14,29.31866667,-83.19866667,0.5,30.1,19.6,"5.6",29.8,17.1,5.5,8,"FDACS"
"23440",1998,7,14,29.26833333,-83.13233333,0.5,29.8,13.6,"5.9",29.8,10.1,6.2,8,"FDACS"
"23441",1998,7,14,29.3085,-83.16416667,0.6,27.9,7.8,"5.7",27.8,1,6,7.8,"FDACS"
"23442",1998,7,14,29.3285,-83.15416667,0.6,28.5,3.4,"5.3",28.5,3.4,5.4,7.8,"FDACS"
"23443",1998,7,14,29.31016667,-83.19933333,0.6,30,21.9,"5.9",29.9,18.1,6.2,8,"FDACS"
"23444",1998,7,14,29.25483333,-83.14583333,0.6,29.8,20.1,"6.7",29.7,10.2,7.3,8.1,"FDACS"
"23445",1998,7,14,29.16333333,-83.04666667,0.6,29.8,20.1,"6.7",29.7,10.2,7.3,8.1,"FDACS"
"23446",1998,7,14,29.279,-83.0885,0.6,28.8,1.5,"5.3",28.9,1.5,6.1,8.4,"FDACS"
"23447",1998,7,14,29.32516667,-83.139,0.6,28.1,0.1,"7.8",28.1,0.1,7.8,8.5,"FDACS"
"23448",1998,7,14,29.2875,-83.1655,0.8,27.9,2.4,"7",27.9,2,7.2,7.4,"FDACS"
"23449",1998,7,14,29.30283333,-83.15566667,1.8,27.4,0.2,"7.4",27.4,0.2,7.4,8.6,"FDACS"
"23450",1998,7,14,29.2775,-83.11216667,1.8,27.5,0.2,"7.7",27.5,0.2,8.5,8.6,"FDACS"
"23451",1998,7,14,29.315,-83.11966667,2,27.1,0.1,"7.8",27.1,0.1,8.3,8.6,"FDACS"
"36921",1998,7,10,29.34167,-83.19167,1.8,30.3,25.3,"6.11",NA,NA,NA,NA,"Frazier"
"36922",1998,7,10,29.30417,-83.176,2,28.9,3,"8.12",NA,NA,NA,NA,"Frazier"
"36923",1998,7,10,29.275,-83.16167,2,30.3,21.7,NA,NA,NA,NA,NA,"Frazier"
"36924",1998,7,10,29.30833,-83.14667,2.1,28.6,0.6,"7.15",NA,NA,NA,NA,"Frazier"
"36925",1998,7,10,29.24167,-83.14167,3,30.4,26,NA,NA,NA,NA,NA,"Frazier"
"36926",1998,7,10,29.30833,-83.24167,4.4,30.8,25.8,"6.28",NA,NA,NA,NA,"Frazier"
"36927",1998,7,10,29.24167,-83.20833,4.4,30.7,30.8,NA,NA,NA,NA,NA,"Frazier"
"36928",1998,7,10,29.275,-83.225,4.5,30.7,30.7,NA,NA,NA,NA,NA,"Frazier"
"36929",1998,7,10,29.20833,-83.19167,4.5,30.6,31.7,NA,NA,NA,NA,NA,"Frazier"
"36930",1998,7,10,29.32723,-83.10382,6.6,28.3,0.2,"6.82",NA,NA,NA,NA,"Frazier"
